province_id | province_name   | ward_id | ward_name               | data_full_count | data_no_full_count | total_count
42          | Đồng Tháp       | 10401   | Tân Phước 1             | 40              | 5                  | 45         
42          | Đồng Tháp       | 10402   | Tân Phước 2             | 4               | 2                  | 6          
42          | Đồng Tháp       | 10405   | Tân Phước 3             | 10              | 6                  | 16         
42          | Đồng Tháp       | 11078   | Tân Thành               | 3               | 0                  | 3          
42          | Đồng Tháp       | 11083   | Tân Thạnh               | 1               | 0                  | 1          
42          | Đồng Tháp       | 10918   | Tân Thới                | 3               | 26                 | 29         
42          | Đồng Tháp       | 10340   | Tân Thuận Bình          | 13              | 6                  | 19         
42          | Đồng Tháp       | 20642   | Thanh Bình              | 6               | 2                  | 8          
42          | Đồng Tháp       | 10300   | Thanh Hòa               | 6               | 0                  | 6          
42          | Đồng Tháp       | 10254   | Thanh Hưng              | 4               | 2                  | 6          
42          | Đồng Tháp       | 11102   | Thanh Mỹ                | 4               | 0                  | 4          
42          | Đồng Tháp       | 10292   | Thạnh Phú               | 1               | 1                  | 2          
42          | Đồng Tháp       | 11097   | Tháp Mười               | 28              | 4                  | 32         
42          | Đồng Tháp       | 10386   | Thới Sơn                | 55              | 20                 | 75         
42          | Đồng Tháp       | 11031   | Thường Lạc              | 2               | 1                  | 3          
42          | Đồng Tháp       | 11033   | Thường Phước            | 2               | 0                  | 2          
42          | Đồng Tháp       | 11071   | Tràm Chim               | 7               | 0                  | 7          
42          | Đồng Tháp       | 10387   | Trung An                | 217             | 78                 | 295        
